group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,fst vecmul,0.1,,,78304436.0,ns,168
vecmul,fst vecmul,0.1,,,79743919.0,ns,171
vecmul,fst vecmul,0.1,,,81126423.0,ns,174
vecmul,fst vecmul,0.1,,,82503199.0,ns,177
vecmul,fst vecmul,0.1,,,83931294.0,ns,180
vecmul,fst vecmul,0.1,,,85324818.0,ns,183
vecmul,fst vecmul,0.1,,,86768115.0,ns,186
vecmul,fst vecmul,0.1,,,88107615.0,ns,189
vecmul,fst vecmul,0.1,,,89504006.0,ns,192
vecmul,fst vecmul,0.1,,,90914013.0,ns,195
vecmul,fst vecmul,0.1,,,92290864.0,ns,198
vecmul,fst vecmul,0.1,,,93705848.0,ns,201
vecmul,fst vecmul,0.1,,,95101642.0,ns,204
vecmul,fst vecmul,0.1,,,96483129.0,ns,207
vecmul,fst vecmul,0.1,,,98025418.0,ns,210
vecmul,fst vecmul,0.1,,,99300410.0,ns,213
vecmul,fst vecmul,0.1,,,100791334.0,ns,216
vecmul,fst vecmul,0.1,,,102072556.0,ns,219
vecmul,fst vecmul,0.1,,,103467114.0,ns,222
vecmul,fst vecmul,0.1,,,104896179.0,ns,225
vecmul,fst vecmul,0.1,,,106283280.0,ns,228
vecmul,fst vecmul,0.1,,,112319590.0,ns,231
vecmul,fst vecmul,0.1,,,109105533.0,ns,234
vecmul,fst vecmul,0.1,,,110472614.0,ns,237
vecmul,fst vecmul,0.1,,,111921791.0,ns,240
vecmul,fst vecmul,0.1,,,113306670.0,ns,243
vecmul,fst vecmul,0.1,,,114806735.0,ns,246
vecmul,fst vecmul,0.1,,,116109028.0,ns,249
vecmul,fst vecmul,0.1,,,120796640.0,ns,252
vecmul,fst vecmul,0.1,,,118853197.0,ns,255
vecmul,fst vecmul,0.1,,,120289316.0,ns,258
vecmul,fst vecmul,0.1,,,121659839.0,ns,261
vecmul,fst vecmul,0.1,,,123223720.0,ns,264
vecmul,fst vecmul,0.1,,,124492467.0,ns,267
vecmul,fst vecmul,0.1,,,125922112.0,ns,270
vecmul,fst vecmul,0.1,,,127318532.0,ns,273
vecmul,fst vecmul,0.1,,,128646756.0,ns,276
vecmul,fst vecmul,0.1,,,130047195.0,ns,279
vecmul,fst vecmul,0.1,,,131540623.0,ns,282
vecmul,fst vecmul,0.1,,,132834994.0,ns,285
vecmul,fst vecmul,0.1,,,134304017.0,ns,288
vecmul,fst vecmul,0.1,,,135632469.0,ns,291
vecmul,fst vecmul,0.1,,,137137433.0,ns,294
vecmul,fst vecmul,0.1,,,138456024.0,ns,297
vecmul,fst vecmul,0.1,,,139835353.0,ns,300
