group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
vecmul,csr vecmul,0.07,,,47406967.0,ns,1012
vecmul,csr vecmul,0.07,,,48428810.0,ns,1034
vecmul,csr vecmul,0.07,,,49468755.0,ns,1056
vecmul,csr vecmul,0.07,,,50658999.0,ns,1078
vecmul,csr vecmul,0.07,,,51525780.0,ns,1100
vecmul,csr vecmul,0.07,,,52640742.0,ns,1122
vecmul,csr vecmul,0.07,,,53592155.0,ns,1144
vecmul,csr vecmul,0.07,,,54623102.0,ns,1166
vecmul,csr vecmul,0.07,,,55655454.0,ns,1188
vecmul,csr vecmul,0.07,,,56728312.0,ns,1210
vecmul,csr vecmul,0.07,,,57713740.0,ns,1232
vecmul,csr vecmul,0.07,,,58744964.0,ns,1254
vecmul,csr vecmul,0.07,,,59765739.0,ns,1276
vecmul,csr vecmul,0.07,,,60804743.0,ns,1298
vecmul,csr vecmul,0.07,,,61858622.0,ns,1320
vecmul,csr vecmul,0.07,,,62875668.0,ns,1342
vecmul,csr vecmul,0.07,,,63890050.0,ns,1364
vecmul,csr vecmul,0.07,,,64951098.0,ns,1386
vecmul,csr vecmul,0.07,,,65959140.0,ns,1408
vecmul,csr vecmul,0.07,,,67010661.0,ns,1430
vecmul,csr vecmul,0.07,,,68029926.0,ns,1452
vecmul,csr vecmul,0.07,,,69130789.0,ns,1474
vecmul,csr vecmul,0.07,,,70084381.0,ns,1496
vecmul,csr vecmul,0.07,,,71112411.0,ns,1518
vecmul,csr vecmul,0.07,,,72166779.0,ns,1540
vecmul,csr vecmul,0.07,,,73166766.0,ns,1562
vecmul,csr vecmul,0.07,,,74200595.0,ns,1584
vecmul,csr vecmul,0.07,,,75237636.0,ns,1606
vecmul,csr vecmul,0.07,,,76288501.0,ns,1628
vecmul,csr vecmul,0.07,,,77288050.0,ns,1650
vecmul,csr vecmul,0.07,,,78324009.0,ns,1672
vecmul,csr vecmul,0.07,,,79371979.0,ns,1694
vecmul,csr vecmul,0.07,,,80414726.0,ns,1716
vecmul,csr vecmul,0.07,,,81552336.0,ns,1738
vecmul,csr vecmul,0.07,,,82457645.0,ns,1760
vecmul,csr vecmul,0.07,,,83553943.0,ns,1782
vecmul,csr vecmul,0.07,,,84591777.0,ns,1804
vecmul,csr vecmul,0.07,,,85535884.0,ns,1826
vecmul,csr vecmul,0.07,,,86617700.0,ns,1848
vecmul,csr vecmul,0.07,,,87620902.0,ns,1870
vecmul,csr vecmul,0.07,,,88651289.0,ns,1892
vecmul,csr vecmul,0.07,,,89681573.0,ns,1914
vecmul,csr vecmul,0.07,,,90699673.0,ns,1936
vecmul,csr vecmul,0.07,,,91770989.0,ns,1958
vecmul,csr vecmul,0.07,,,92742863.0,ns,1980
vecmul,csr vecmul,0.07,,,93779753.0,ns,2002
vecmul,csr vecmul,0.07,,,94907148.0,ns,2024
vecmul,csr vecmul,0.07,,,95868636.0,ns,2046
vecmul,csr vecmul,0.07,,,100070578.0,ns,2068
vecmul,csr vecmul,0.07,,,97946556.0,ns,2090
vecmul,csr vecmul,0.07,,,98965739.0,ns,2112
vecmul,csr vecmul,0.07,,,99955893.0,ns,2134
vecmul,csr vecmul,0.07,,,101002671.0,ns,2156
vecmul,csr vecmul,0.07,,,102072722.0,ns,2178
vecmul,csr vecmul,0.07,,,103051685.0,ns,2200
